Waffensachkunde,1.4.05 Schusswaffen sind aufzubewahren...,an einem versteckten Ort.,nur bei der Erlaubnisbehörde.,in einem Behältnis der entsprechenden Sicherheitsstufe.,,,,,,,,
Waffensachkunde,1.4.06 Wo müssen erlaubnispflichtige Schusswaffen und Munition aufbewahrt werden?,Im Kleiderschrank,In einer verschlossenen und alarmgesicherten Familienwohnung.,In einem Behältnis der entsprechenden Sicherheitsstufe.,,,,,,,,
Waffensachkunde,"1.4.07 Gegen unbefugten Zugriff ist eine erlaubnispflichtige Pistole zu Hause gesichert, wenn sie…",versteckt im Bücherregal liegt.,im abgeschlossenen Waffenkoffer im Schrank aufbewahrt wird.,in einem Behältnis der Norm DIN/EN 1143-1 Widerstandsgrad 0 oder I aufbewahrt wird.,,,,,,,,
Waffensachkunde,"1.4.08 Gegen unbefugten Zugriff ist eine erlaubnispflichtige Langwaffe gesichert, wenn sie...",sich in einem abgeschlossenen Waffenschrank der Norm DIN/EN 1143-1 Widerstandsgrad 0 oder I befindet.,im Gewehrständer steht.,an der Wand hängt und mit einem Schloss gesichert ist.,,,,,,,,
Waffensachkunde,1.4.09 Sind Sie in Bezug auf die sichere Verwahrung ihrer Waffe(n) oder Munition zur Auskunft gegenüber der Behörde verpflichtet?,Es besteht keine Pflicht zum Nachweis über die sichere Verwahrung.,"Ja, wer Waffen oder Munition besitzt, hat der zuständigen Behörde die zur sicheren Verwahrung getroffenen Maßnahmen nachzuweisen.","Nein, nur wenn mehr als 10 Schusswaffen im Besitz sind.",,,,,,,,
Waffensachkunde,"1.4.11 Ist die gemeinschaftliche Aufbewahrung von Waffen oder Munition durch berechtigte Personen, die in einer häuslichen Gemeinschaft leben, zulässig?",Ja,Nein,,,,,,,,,
Waffensachkunde,1.4.12 Wozu kann die nicht ordnungsgemäße Aufbewahrung von Waffen oder Munition u.a. führen?,Eine nicht ordnungsgemäße Aufbewahrung von Waffen stellt einen Straftatbestand im Sinne des Waffengesetzes dar.,Verlust der persönlichen Eignung,Die nicht ordnungsgemäße Aufbewahrung von Waffen stellt lediglich einen Ordnungswidrigkeitentatbestand dar.,,,,,,,,
Waffensachkunde,"1.4.13 Wie können Waffen und Munition außerhalb der Wohnung, z.B. bei Hotelübernachtung anlässlich eines Wettkampfes, sicher aufbewahrt werden?",Die Schusswaffe/n ist/sind immer am Körper zu tragen.,Ein wesentlicher Teil der Schusswaffe/n ist zu entnehmen und mit sich zu führen. Der Rest der Schusswaffe ist gegen unbefugten Zugriff zu sichern.,Aufbewahrung in einem Transportbehältnis oder in einem verschlossenen Schrank oder einem sonstigen verschlossenen Behältnis.,,,,,,,,
Waffensachkunde,"1.4.14 Wie sind bei einem Transport von Waffen und Munition in einem Fahrzeug diese bei kurzfristigem Verlassen des Fahrzeuges (Einnahme des Mittagessens, Tanken, Schüsseltreiben, Einkäufe etc.) aufzubewahren?","Waffen und Munition sind in dem verschlossenen Fahrzeug so aufzubewahren, dass keine unmittelbaren Rückschlüsse auf die Art des Inhaltes erkennbar sind.",Die Waffe/n darf/dürfen hierbei nicht im Fahrzeug verbleiben.,,,,,,,,,
Waffensachkunde,1.4.15 Wie sind erlaubnispflichtige Kurzwaffen aufzubewahren (bei dem Bestehen einer waffenrechtlichen Erlaubnis vor dem 06.07.2017 und Fortführung der Nutzung eines vorhandenen Behältnisses)?,In einer Stahlkassette der Sicherheitsstufe A nach VDMA 24992.,In einem Sicherheitsbehältnis der Sicherheitsstufe B der Norm VDMA 24992 oder einem Behältnis der Sicherheitsstufe DIN/EN 1143- 1 Widerstandsgrad 0 oder I.,In einer Truhe mit Schwenkriegelschloss im verschlossenen Keller.,,,,,,,,
Waffensachkunde,1.4.16 Wie sind erlaubnispflichtige Kurzwaffen aufzubewahren (Erteilung einer waffenrechtlichen Erlaubnis und dem damit verbunden Erwerb einer Schusswaffe nach dem 06.07.2017)?,In einem Sicherheitsbehältnis der Sicherheitsstufe B der Norm VDMA 24992.,In einem Sicherheitsbehältnis der Sicherheitsstufe DIN/EN 1143-1 Widerstandsgrad 0 oder I.,In einem Sicherheitsbehältnis der Sicherheitsstufe A der Norm VDMA 24992.,,,,,,,,
Waffensachkunde,1.4.17 Welche Mindestanforderungen gelten für die dauerhafte Aufbewahrung von Waffen und Munition?,Munition ist im Stahlbehältnis mit Schwenkriegelschloss oder gleichwertigem Behältnis aufzubewahren.,Maximal 5 Kurzwaffen in einem Tresor mit Widerstandsgrad 0 (DIN/EN 1143- 1) bis 200 kg. Über 200 kg je 10 Kurzwaffen. Über 10 Kurzwaffen Widerstandsgrad I.,Bis zu 10 Langwaffen je A-Schrank. Über 10 Langwaffen im B-Schrank.,,,,,,,,
Waffensachkunde,1.4.18 Wie dürfen acht erlaubnispflichtige Kurzwaffen untern anderem sicher vor unbefugtem Zugriff dauerhaft aufbewahrt werden?,In einem Tresor der Sicherheitsstufe B mit mehr als 200 Kilogramm Gewicht (VDMA 24992) (wenn der Tresor bereits vor dem 06.07.2017 rechtmäßig vom Betroffenen zur Waffenaufbewahrung genutzt wurde).,"In einem Tresor mit Widerstandsgrad 0 (DIN/EN 1143-1), dessen Gewicht mindesten 200 kg beträgt.",In einem Tresor der Sicherheitsstufe A (VDMA 24992).,,,,,,,,
Waffensachkunde,1.4.19 Welche und wie viele erlaubnispflichtigen Schusswaffen dürfen Sie in einem Schrank der Sicherheitsstufe A nach VDMA 24992 (bei dem Bestehen einer waffenrechtlichen Erlaubnis vor dem 06.07.2017 und Fortführung der Nutzung eines vorhandenen Behältnisses) dauerhaft aufbewahren?,5 Kurzwaffen,5 Langwaffen und 5 Kurzwaffen,10 Langwaffen,,,,,,,,
Waffensachkunde,1.4.20 Dürfen Sie während des Urlaubes einem Vereinskameraden Ihre WBKpflichtige Schusswaffe zur sicheren Aufbewahrung überlassen?,"Ja, wenn er selbst auch eine WBK besitzt und über ein entsprechendes Behältnis verfügt.","Nein, das ist nicht gestattet.",Dies ist unter Vereinsmitgliedern gestattet.,"Ja, es ist ausreichend, dass er ein entsprechendes Behältnis besitzt.",,,,,,,
Waffensachkunde,1.4.21 Wem dürfen Sie während Ihres Urlaubs eine erlaubnispflichtige Waffe vorübergehend zur sicheren Aufbewahrung überlassen?,Waffenhändler,"Dem Nachbarn, der die Waffe in seiner Werkbank im Hobbyraum lagert.",Einem Inhaber einer Waffenbesitzkarte,,,,,,,,
Waffensachkunde,1.4.22 Wie sind erlaubnispflichtige Langwaffen aufzubewahren?,In einem Sicherheitsbehältnis der Sicherheitsstufe B der Norm VDMA 24992.,In einem Sicherheitsbehältnis der Sicherheitsstufe DIN/EN 1143-1 Widerstandsgrad 0 oder I.,In einem Sicherheitsbehältnis der Sicherheitsstufe A der Norm VDMA 24992.,,,,,,,,
Waffensachkunde,1.4.23 Gelten die Aufbewahrungsvorschriften des Waffengesetzes auch für sogenannte Salutwaffen?,"Ja, vollumfänglich","Nein, aber der Besitzer hat die erforderlichen Vorkehrungen zu treffen, um zu verhindern, dass diese abhanden kommen oder Dritte sie unbefugt an sich nehmen.",,,,,,,,,
Waffensachkunde,1.5.03 Notwehr ist...,jede Abwehr eines gegenwärtigen und rechtswidrigen Angriffs von sich und anderen.,"jede Verteidigung, die erforderlich ist, um einen gegenwärtigen rechtswidrigen Angriff von sich oder einem anderen abzuwenden.","jede Verteidigung, die erforderlich ist, um jeden Angriff von sich oder einem anderen abzuwenden.",,,,,,,,
Waffensachkunde,1.5.04 Gegen wen findet im Falle der Notwehr die Verteidigungshandlung statt?,Angreifer,Zuschauer,Angegriffener,,,,,,,,
Waffensachkunde,1.5.05 In Notwehr darf man handeln bei einem Angriff...,nur auf Leib und Leben.,auf jedes Individual-Rechtsgut.,nur gegen das Eigentum.,,,,,,,,
Waffensachkunde,1.5.06 Welches sind Voraussetzungen der Notwehr?,Verteidigungslage,Verteidigungswille,Erforderlichkeit,,,,,,,,
Waffensachkunde,1.5.07 Durch eine Notwehrhandlung entfällt die/der …?,Rechtswidrigkeit,Vorsatz,Schuld,,,,,,,,
Waffensachkunde,1.5.08 Notwehr mit einer Schusswaffe ist nicht gerechtfertigt...,bei Beleidigung.,bei lebensgefährlichem tätlichem Angriff auf den Ehepartner.,,,,,,,,,
Waffensachkunde,"1.5.09 Schusswaffengebrauch als Notwehr kann als letztes Mittel zulässig sein,",wenn dem Angriff ausgewichen werden kann.,wenn der Angriff mit einem Messer erfolgt.,wenn der Angreifer mit der Faust droht.,,,,,,,,
Waffensachkunde,"1.5.10 Ist ein Schusswaffengebrauch in Notwehr zulässig, wenn der Angegriffene dem Angriff ausweichen kann?","Nein, niemals","Ist der Einsatz eines milderen Mittels zur Abwehr des Angriffs möglich, ist der Schusswaffengebrauch nicht zulässig.","Grundsätzlich ist dem Angegriffenen ein Ausweichen nicht zumutbar, da dies seine Ehre verletzt.",,,,,,,,
Waffensachkunde,1.5.11 Soll im Notwehrfall vor dem Gebrauch der Schusswaffe gewarnt werden?,"Ja, das ist Voraussetzung für einen rechtmäßigen Schusswaffengebrauch.","Ja, soweit die Umstände es erlauben.","Nein, das ist nicht erforderlich.",,,,,,,,
Waffensachkunde,1.5.12 Darf in einer Notwehrsituation immer von der Schusswaffe Gebrauch gemacht werden?,"Nur wenn kein milderes Mittel zur Verfügung steht, um den Angriff abzuwehren.",Der Schusswaffengebrauch ist stets als allerletzter Ausweg aus einer bedrohlichen Situation zu betrachten.,"Ja, immer",,,,,,,,
Waffensachkunde,1.5.13 Sollte im Notwehrfall der Angreifer vor dem Gebrauch der Schusswaffe gewarnt werden?,Nein,Wenn möglich durch Zuruf und/oder Warnschuss.,"Das Zeigen der Waffe reicht aus, um den Angriff zu beenden.",,,,,,,,
Waffensachkunde,1.5.15 Dürfen Sie in jeder Notwehrsituation von der Schusswaffe Gebrauch machen?,"Ja, immer","Nein, allenfalls bei einem Angriff auf Leben, Leib oder erhebliche Rechtsgüter des Einzelnen.","Ja, auch wenn der Angriff durch mildere Mittel abgewehrt werden kann.",,,,,,,,
Waffensachkunde,1.5.16 Wie lange besteht eine Notwehrsituation fort?,Bis der Angreifer weggelaufen ist.,Solange der Angriff andauert.,Bis ich den Angreifer der Polizei übergeben habe.,,,,,,,,
Waffensachkunde,1.5.17 Wie lange besteht eine Notwehrsituation fort?,Bis der Gegner bewusstlos bzw. geflüchtet ist.,Solange der Angriff andauert.,"Bis ich gefahrlos dem Angriff ausweichen kann, wenn ich dadurch keine wesentlichen Rechtsgüter aufgeben muss.",Auf jeden Fall bis die Polizei eintrifft.,,,,,,,
Waffensachkunde,1.5.18 Was versteht man unter „Putativnotwehr“?,Überschreitung der Notwehr.,"Ein gegenwärtiger, rechtswidriger Angriff wird von einem anderen Angegriffenen abgewehrt.",Irrtümliche Annahme einer Notwehrsituation.,,,,,,,,
Waffensachkunde,1.5.19 Worauf müssen Sie bei Notwehr vorrangig achten?,Die Unversehrtheit meines Eigentums.,Die Verteidigung mit allen Mitteln.,Eine angemessene Verteidigung. (Verhältnismäßigkeit),,,,,,,,
Waffensachkunde,1.5.25 Welche Situation beurteilen Sie als Notstandslage?,Sie finden eine geladene Jagdwaffe im Wald.,Sie werden durch ein herrenloses Tier angegriffen.,Sie werden durch eine Person angegriffen.,,,,,,,,
Waffensachkunde,1.5.27 Welches sind die Voraussetzungen des rechtfertigenden Notstandes?,"gegenwärtige, nicht mit geringerem Eingriff abwehrbare Gefahr für ein Rechtsgut; wesentliches Überwiegen des geschützten Interesses","Absicht, die Gefahr nicht von sich oder einem anderen abzuwenden",gegenwärtiger rechtswidriger Angriff,,,,,,,,
Waffensachkunde,"1.5.29 Nothilfe ist diejenige Verteidigung, die erforderlich ist, um einen gegenwärtigen rechtswidrigen Angriff...",von sich selbst abzuwenden.,von einem anderen abzuwenden.,vom eigenen Auto abzuwenden.,,,,,,,,
Waffensachkunde,1.5.32 Wann ist ein Angriff gegenwärtig?,Wenn er abgeschlossen ist.,Wenn er unmittelbar bevorsteht.,Solange er andauert.,,,,,,,,
Waffensachkunde,1.5.33 Wann ist ein Angriff gegenwärtig?,"Wenn zu befürchten ist, dass durch eine Drohung des Angreifers zukünftig eine Gefahr für Leib und Leben eintreten könnte.",Wenn ein Angriff unmittelbar bevorsteht oder noch nicht beendet ist.,"Wenn der Angreifer in die Flucht geschlagen ist, aber mit einem späteren Angriff droht.",,,,,,,,
Waffensachkunde,1.5.34 Wann ist die Gefahr gegenwärtig?,Es kann jeden Augenblick ein Schaden eintreten.,Es wird vielleicht ein Schaden eintreten.,Es ist ein Schaden eingetreten.,,,,,,,,
Waffensachkunde,1.5.36 Was ist Ihre Pflicht nach einem abgewehrten Angriff?,Ich habe keinerlei Pflichten gegenüber dem Angreifer.,Ich bin zum Schadensersatz verpflichtet.,"Wenn die Notwendigkeit erkennbar und die Situation zumutbar ist, habe ich Hilfe zu leisten.",,,,,,,,
Waffensachkunde,1.5.37 Regelungen über Notwehr und Notstand finden Sie im...,Grundgesetz,Waffengesetz,Strafgesetzbuch / BGB,,,,,,,,
Waffensachkunde,1.5.38 Was sind u.a. Rechtfertigungsgründe nach dem Strafgesetzbuch?,Notwehr,Nothilfe,Notstand,,,,,,,,
Waffensachkunde,1.5.39 Welches ist das höchste Rechtsgut?,Freiheit,Eigentum,Leib / Leben,,,,,,,,
Waffensachkunde,1.5.40 Bei der Abwehr eines nicht auf Kommando angreifenden Hundes handeln Sie...,in Notwehr.,in Nothilfe.,in Notstand.,,,,,,,,
Waffensachkunde,"1.5.42 Sie beobachten wie jemand mit einer Schusswaffe bedroht wird. Sie greifen mit Ihrer Schusswaffe ein. Dabei wird der Angreifer verletzt. Es stellt sich hinterher heraus, dass kein rechtswidriger Angriff vorlag, weil es sich um Filmaufnahmen handelte. Sie handelten in…",Putativnotwehr (scheinbare Notwehr).,Notstand.,Notwehrexzess.,,,,,,,,
Waffensachkunde,1.5.43 Eine Person bricht Ihren PKW auf. Sie sehen das vom Fenster Ihres Hauses aus und schießen. Die Person wird dabei verletzt. Wie ist die Situation zu beurteilen?,Der Einsatz der Schusswaffe war durch Notwehr gerechtfertigt.,Die Notwehr wurde überschritten (Notwehrexzess).,Der Einsatz der Schusswaffe war durch Nothilfe gerechtfertigt. ,,,,,,,,
Waffensachkunde,2.1.03 Was sind die typischen Merkmale einer halbautomatischen Büchse?,Durch einmaliges Betätigen des Abzuges kann ich mehrere Schüsse hintereinander abgeben.,Nach Abgabe eines Schusses wird die Büchse selbsttätig erneut schussbereit und es kann aus demselben Lauf durch erneute Betätigung des Abzuges jeweils ein weiterer Schuss abgegeben werden.,Hierbei handelt es sich um eine Militärwaffe.,,,,,,,,
Waffensachkunde,2.1.04 Was ist der Unterschied zwischen Pistole und Revolver?,"Die Pistole hat ein Patronenlager im Lauf, der Revolver hat mehrere Patronenlager in der Trommel, getrennt vom Lauf.","Der Revolver hat einen Hahn, eine Pistole nicht.",Pistolen sind leichter gebaut als Revolver.,,,,,,,,
Waffensachkunde,2.1.06 Was ist das typische Merkmal eines Revolvers?,Ein Magazin im Griffstück.,Die Trommel ist zugleich Patronenlager und Magazin.,Ein außenliegendes Schlagstück.,,,,,,,,
Waffensachkunde,2.1.07 Was ist ein typisches Merkmal einer halbautomatischen Pistole?,Trommel zur Aufnahme von Patronen,Magazin zur Aufnahme von Patronen,Lauf vom Patronenlager getrennt,,,,,,,,
Waffensachkunde,2.1.08 Welcher Unterschied besteht zwischen Büchse und Flinte?,"Büchse für Kugelschuss, Flinte für Schrotschuss / Flintenlaufgeschosse.","Büchsen haben Kammerstängel und Zylinderverschluss, Flinten haben immer einen Kipplauf.",Keine Unterschiede.,,,,,,,,
Waffensachkunde,"2.1.09 Besonderes Merkmal einer Flinte ist, dass ...",mit ihr Flintenmunition verschossen wird.,sie einen gezogenen Lauf besitzt.,Sie einen Kipplauf besitzt.,,,,,,,,
Waffensachkunde,2.1.10 Was ist bei der Flinte der „Choke“?,Laufverengung im Bereich des Patronenlagers,Laufverengung im Bereich der Mündung,Rückstoß beim Schuss,,,,,,,,
Waffensachkunde,2.1.11 Welche der nachfolgenden Aussagen ist richtig?,"Mit halbautomatischen Waffen kann man mehrere Schüsse aus demselben Lauf abgeben, ohne dass man Patronen per Hand nachladen muss.",Mit halbautomatischen Waffen kann man durch einmaliges Betätigen des Abzugs mehrere Schüsse aus demselben Lauf abgeben.,"Mit halbautomatischen Waffen kann man einen Schuss abgeben, dann muss stets eine neue Patrone aus dem Magazin per Hand durchgeladen werden.",,,,,,,,
Waffensachkunde,2.1.12 Was versteht man unter dem Begriff „halbautomatische Waffe“?,"Eine Waffe, die nach Abgabe eines Schusses selbsttätig erneut schussbereit wird und bei der durch nochmalige Betätigung des Abzuges ein weiterer Schuss aus demselben Lauf abgegeben werden kann.","Eine Waffe, die nach Abgabe eines Schusses durch manuelles Vor- und Zurückziehen des Verschlusshebels die leere Patronenhülse auswirft und eine neue Patrone aus dem Magazin zuführt.","Eine Waffe, bei der nach Abgabe eines Schusses die leere Patronenhülse automatisch ausgeworfen wird, eine neue Patrone aber manuell per Hand geladen werden muss.",,,,,,,,
Waffensachkunde,2.1.13 Was sind „wesentliche Teile“ von Schusswaffen?,"Das Griffstück, oder sonstige Waffenteile von Kurzwaffen, soweit sie für die Aufnahme des Auslösemechanismus bestimmt sind.",Das Gehäuse,Der Verschluss,Das Patronen- oder Kartuschenlager (wenn dieses nicht bereits Bestandteil des Laufes ist),,,,,,,
Waffensachkunde,2.1.14 Aus welchen wesentlichen Teilen besteht eine Schusswaffe?,"Lauf, Patronenlager, Verschluss, Gehäuse, Griffstück bei Kurzwaffen","Patrone, Visierung, Abzug","Magazin, Schaft, Schlagbolzen",,,,,,,,
Waffensachkunde,2.1.15 Was ist ein „wesentlicher Teil“ einer Schusswaffe?,Verschluss,Abzug,Magazin,,,,,,,,
Waffensachkunde,2.1.16 Welche der nachfolgenden Aussagen ist richtig?,Repetierwaffen haben immer ein Magazin.,Revolver haben immer eine Trommel.,Pistolen haben immer ein Magazin.,,,,,,,,
Waffensachkunde,2.1.17 Was versteht man bei Sportwaffen unter dem Begriff „Kleinkaliberwaffe“?,Eine Waffe in einem Kaliber unter 40 mm.,Eine Waffe im Kaliber .22lr (.22 lfB).,"Eine Waffe mit einer Mündungsenergie unter 7,5 Joule.",,,,,,,,
Waffensachkunde,2.1.18 Was ist ein Drilling?,Eine Repetierwaffe,Eine halbautomatische Waffe,Eine Einzellader-Schusswaffe,,,,,,,,
Waffensachkunde,2.1.21 Aus welchen Teilen besteht eine Zentralfeuerpatrone?,"Zündhütchen, Treibladung, Hülse, Geschoss",Pressling und Geschoss,"Hülse, Treibladung, Zündsatz",,,,,,,,
Waffensachkunde,2.1.22 Was versteht man unter Randfeuerpatronen?,Alle Patronen mit Rand.,Alle Patronen mit Zündsatz im Hülsenrand.,Alle Patronen mit speziellen Geschossen (z.B. Scharfrandgeschosse).,,,,,,,,
Waffensachkunde,2.1.23 Welche Zündarten gibt es?,Zentralfeuerzündung,Randfeuerzündung,Vorratszündung,,,,,,,,
Waffensachkunde,2.1.24 Was bedeutet „R“ bei der Patronenbezeichnung „7 x 57R“?,„R“ steht für „RASANT“.,„R“ steht für Rand.,„R“ steht für „Randfeuerzündung“.,,,,,,,,
Waffensachkunde,2.1.25 Welche sichtbaren Merkmale kennzeichnen eine Randfeuerpatrone?,Patrone ohne Zündhütchen,Zündhütchen am Patronenboden,Hülse aus Nickel,,,,,,,,
Waffensachkunde,2.1.26 Was ist eine Pufferpatrone?,Eine Platzpatrone.,Eine Patrone mit besonders geringer Treibladung.,Eine Patrone ohne Zündhütchen und ohne Ladung zum Üben.,,,,,,,,
Waffensachkunde,2.1.27 Was bedeutet die Bezeichnung „Magnum“?,Es handelt sich um eine ausländische Patrone.,Eine in ihrer Kaliberklasse besonders starke Patrone.,Eine Patrone mit übergroßem Durchmesser.,,,,,,,,
Waffensachkunde,2.1.28 Welche Bedeutung haben folgende hervorgehobene Angaben in Patronenbezeichnungen: a) 7.63 Mauser b) .30-06 Springfield c) 7 x 57 R?,Angabe über den Hersteller / Entwickler.,"Angabe über das Einführungsjahr, (1906 militärisch eingeführt).","Bei den Büchsenpatronen bedeutet der Zusatz „R“, dass die Hülse der Patrone einen Rand hat.",,,,,,,,
Waffensachkunde,2.1.29 Was bedeutet die Zahl 12 bei Schrotpatronen?,Der Durchmesser des Laufs beträgt 12 mm.,In der Schrotpatrone befinden sich 12 gleich große Kugeln.,"Die Zahl 12 ergibt sich aus der Anzahl der Bleikugeln vom Laufinnendurchmesser, die zusammen die Masse von einem englischen Pfund (453,6g) ergeben.",,,,,,,,
Waffensachkunde,2.1.30 Schrotmunition im Kaliber 16 …,ist größer als Kaliber 12.,ist kleiner als Kaliber 12.,entspricht dem internationalen Kalibermaß 2 x 8 mm.,,,,,,,,
Waffensachkunde,2.1.31 Was bezeichnet die Zahl „12“ bei dem entsprechenden Flintenkaliber?,Den Innendurchmesser des Laufes in Millimetern.,Den Innendurchmesser des Laufes in Zoll (Inch).,"Der Innendurchmesser des Laufes entspricht dem Durchmesser einer Bleikugel mit dem Gewicht eines zwölftel (1/12) Pfundes (englisches Maß, ca. 454 Gramm) Blei -> es handelt sich also um einen „Zwölftelpfünder“.",,,,,,,,
Waffensachkunde,2.1.32 Woran erkennt man die für eine Waffe zugelassene Munition?,Wenn die Angaben auf der kleinsten Verpackungseinheit mit den Angaben auf der Waffe übereinstimmen.,Wenn man die Munition von einem Sportwaffenhändler hat.,Wenn sie ins Patronenlager eingeführt werden kann.,,,,,,,,
Waffensachkunde,2.1.33 Welche der folgenden Aussagen über Schalldämpfer ist richtig?,Ein Schalldämpfer verringert den Mündungsknall.,Ein Schalldämpfer kann die Mündungsgeschwindigkeit des Geschosses beeinflussen.,Ein Schalldämpfer kann die Präzision der Waffe beeinflussen.,,,,,,,,
Waffensachkunde,2.1.34 Was bewirkt ein Schalldämpfer?,Er verringert den Mündungsknall beim Schuss.,Er verstärkt den Rückstoß beim Schuss.,Er verringert den Geschossknall.,,,,,,,,
Waffensachkunde,2.1.36 Was bewirkt ein Schalldämpfer nicht?,Er verringert den Mündungsknall beim Schuss.,Er verstärkt den Rückstoß beim Schuss.,Er verringert den Geschossknall.,,,,,,,,
Waffensachkunde,2.1.37 Was versteht man unter einem Kompensator?,"Eine Vorrichtung am Waffenlauf, die das Hochschlagen beim Schuss verringern soll.","Eine Vorrichtung im Verschluss von halbautomatischen Waffen, die den Rückstoß verringern soll.","Eine Vorrichtung am Magazin, die dessen Kapazität erhöht.",,,,,,,,
Waffensachkunde,2.1.38 Was versteht man unter einem Einstecklauf?,"Wechsellauf, der anstelle des Laufes in die Verschlusshülse der Waffe eingesetzt und durch Einstecken befestigt wird.","Ein Lauf ohne eigenen Verschluss, der in die Läufe von Waffen größeren Kalibers eingesteckt werden kann.","Ein Lauf mit eigenem Verschluss, der in die Läufe von Waffen größeren Kalibers eingesteckt werden kann.",,,,,,,,
Waffensachkunde,2.1.39 Was versteht man unter einem Nachtzielgerät?,"Ein Gerät, das mit Montagevorrichtung für Schusswaffen versehen ist und durch Bildwandler oder mittels elektronischer Verstärkung ein Zielen bei Nacht ermöglicht.","Ein Zielfernrohr mit besonders großen Linsen, das ein Erkennen des Zieles auch bei schlechten Lichtverhältnissen ermöglicht.","Eine selbstleuchtende oder fluoreszierende Visiereinrichtung, die ein Zielen auch bei Dunkelheit ermöglicht.",,,,,,,,
Waffensachkunde,2.1.40 Was versteht man unter Kaliber?,Den Außendurchmesser eines Laufes.,Den Innendurchmesser des Laufes.,Den Durchmesser des Einzelgeschosses.,,,,,,,,
Waffensachkunde,2.1.42 Was versteht man unter Kaliber?,Durchmesser der Hülse,Innendurchmesser des Laufes,Außendurchmesser des Laufes,,,,,,,,
Waffensachkunde,2.1.43 Darf Munition im Kaliber .22lr auch aus Kurzwaffen verschossen werden?,Ja,Nur mit Genehmigung des Schießleiters.,Nein,,,,,,,,
Waffensachkunde,2.1.44 Warum ist z.B. die Munitionsbezeichnung „9 mm“ nicht ausreichend?,Weil es verschiedene 9 mm-Patronen gibt.,"Weil die Kaliberangabe in der Regel nie ganz exakt ist, sondern auf gerundeten Werten beruht.",Weil die Kaliberangabe keine Information über die zulässigen Treibladungsmittel (Schwarz- oder Nitrozellulosepulver) enthält.,,,,,,,,
Waffensachkunde,2.1.45 Was versteht man unter DoubleAction-Only Pistolen?,"Pistolen, deren Abzug jedes Mal vorgespannt werden muss.","Pistolen, bei denen nur der erste Schuss mittels Spannabzug abgefeuert wird.","Pistolen, bei denen jeder Schuss mittels Spannabzug abgefeuert wird.",,,,,,,,
Waffensachkunde,2.1.46 Welche der nebenstehenden Schusswaffen können auch halbautomatische Waffen sein?,Büchsen,Doppelflinten,Pistolen,,,,,,,,
Waffensachkunde,2.1.47 Was versteht man unter dem Begriff „Double-Action-Pistole“?,Eine Waffe mit Spannabzug (auch im entspannten Zustand kann durch Betätigen des Abzugs ein Schuss abgegeben werden).,"Eine Waffe, die für mindestens zwei Schießsportdisziplinen zugelassen ist.","Eine Waffe, bei der durch Betätigen der Sicherung im gespannten Zustand sowohl der Hahn (das Schlagstück) entspannt, als auch der Schlagbolzen gesichert wird.",,,,,,,,
Waffensachkunde,2.1.48 Bei einem Teilmantelgeschoss...,liegt in der Regel an der Spitze der Bleikern frei.,ist das Geschoss immer verkupfert.,liegt nur am Geschossboden der Bleikern frei.,,,,,,,,
Waffensachkunde,2.1.49 Welche Läufe weisen Züge und Felder auf?,Glatte Läufe,Gezogene Läufe,Polygonläufe,,,,,,,,
Waffensachkunde,2.1.50 Züge und Felder sind typische Merkmale von...,gezogenen Läufen.,glatten Läufen.,gezogenen wie glatten Läufen.,,,,,,,,
Waffensachkunde,2.1.51 Das Feldkaliber ist im Verhältnis zum Zugkaliber…,größer.,kleiner.,gleich groß.,,,,,,,,
Waffensachkunde,2.1.52 Müssen Pistolen manuelle Sicherungen haben?,Auf jeden Fall.,Nein,Nur halbautomatische Pistolen.,,,,,,,,
Waffensachkunde,2.1.53 Welche Arten von Sicherungen an Schusswaffen unterscheiden Sie a) nach der Art der Betätigung (mind. 3) b) nach der Wirkung (mind. 3)?,"Die Betätigung erfolgt z.B. durch: Schieber, Druckknopf, Hebel, Flügel","Die Sicherung wirkt auf: Abzug, Stange, Schlagstück, Schlagbolzen",,,,,,,,,
Waffensachkunde,2.1.55 Wozu dient der Verschluss?,Er soll die Waffe gegen Wegnahme sichern.,Er soll den Rückstoß mindern.,Er soll das Patronenlager nach hinten abschließen.,,,,,,,,
Waffensachkunde,2.1.56 Bei einer halbautomatischen Waffe können mehrere Schüsse abgefeuert werden...,durch jeweiliges Betätigen des Abzuges.,durch einmaliges Betätigen des Abzuges.,nach erneutem manuellen Spannen.,,,,,,,,
Waffensachkunde,2.1.57 Was ist ein Einstecklauf und welchen Zweck hat er?,"Ein Einstecklauf ist ein Lauf ohne eigenen Verschluss, der in einen Lauf von Waffen größeren Kalibers eingesteckt werden kann, um Munition mit einem kleineren Kaliber verschießen zu können.","Ein Einstecklauf ist ein Lauf mit eigenem Verschluss, mit dem ein kleineres oder größeres Kaliber verschossen werden kann.",,,,,,,,,
Waffensachkunde,2.1.58 Wie ist in der Regel die Schussfolge bei Bockflinten beim nicht umschaltbaren Einzelabzug?,oben / unten,unten / oben,rechts / links,,,,,,,,
Waffensachkunde,2.1.59 Wie groß ist die (ungefähre) Anfangsgeschwindigkeit der Geschosse mittlerer Büchsenkaliber für Zentralfeuer-patronen?,200 - 300 m/s,700 – 1000 m/s,1500 – 1700 m/s,,,,,,,,
Waffensachkunde,2.1.60 Was bezeichnet in der Ballistik das Kürzel „v“?,Geschossenergie,Höchstreichweite des Geschosses,Geschossgeschwindigkeit,,,,,,,,
